heap,suite,tool,gc,subject,arm,status,e2e_s,peak_heap_mb,postgc_live_mb,viols
constrained,oss,lazymop,serial,renfei-ik-analyzer,native,PASS,99.201,2829,1874,0
constrained,oss,lazymop,serial,renfei-ik-analyzer,stock,PASS,209.111,7407,7407,0
constrained,oss,lazymop,serial,sbesada-java.math.expression.parser,native,PASS,259.711,144,75,0
constrained,oss,lazymop,serial,sbesada-java.math.expression.parser,stock,PASS,619.076,7443,7443,0
constrained,oss,lazymop,serial,simplenlg-simplenlg,native,FAIL,177.891,951,719,0
constrained,oss,lazymop,serial,simplenlg-simplenlg,stock,FAIL,231.040,2401,2341,0
constrained,oss,lazymop,serial,solita-functional-utils,native,PASS,86.317,3416,2127,0
constrained,oss,lazymop,serial,solita-functional-utils,stock,PASS,82.971,3447,2157,0
constrained,oss,lazymop,serial,xspec-xspec-maven-plugin-1,native,FAIL,731.349,7918,7884,0
constrained,oss,lazymop,serial,xspec-xspec-maven-plugin-1,stock,FAIL,836.366,7918,7848,0
constrained,oss,lazymop,serial,ysc-word,native,PASS,320.190,3980,2714,0
constrained,oss,lazymop,serial,ysc-word,stock,PASS,424.645,4513,2868,0
constrained,oss,lazymop,serial,zhoujianling-PointCloudUtilities,native,FAIL,205.962,7918,7918,0
constrained,oss,lazymop,serial,zhoujianling-PointCloudUtilities,stock,FAIL,266.047,7918,7733,0
constrained,oss,valg,g1,Antibrumm-jackson-antpathfilter,native,PASS,60.845,3313,706,0
constrained,oss,valg,g1,Antibrumm-jackson-antpathfilter,stock,PASS,70.308,4856,3578,0
constrained,oss,valg,g1,ElectronicChartCentre-java-vector-tile,native,PASS,77.648,1561,1082,13
constrained,oss,valg,g1,ElectronicChartCentre-java-vector-tile,stock,PASS,101.181,2438,1935,13
constrained,oss,valg,g1,MezereonXP-AnomalyDetectTool,native,PASS,50.064,1800,703,0
constrained,oss,valg,g1,MezereonXP-AnomalyDetectTool,stock,PASS,51.391,1278,162,0
constrained,oss,valg,g1,PeterisP-morphology,native,PASS,414.739,6018,2504,2
constrained,oss,valg,g1,PeterisP-morphology,stock,PASS,406.426,8192,8192,2
constrained,oss,valg,g1,StarlangSoftware-TurkishPropBank,native,PASS,23.617,1913,349,0
constrained,oss,valg,g1,StarlangSoftware-TurkishPropBank,stock,PASS,24.964,1814,1386,0
constrained,oss,valg,g1,StarlangSoftware-TurkishSentiNet,native,PASS,21.830,1683,201,0
constrained,oss,valg,g1,StarlangSoftware-TurkishSentiNet,stock,PASS,24.920,1659,151,0
constrained,oss,valg,g1,StarlangSoftware-TurkishWordNet,native,PASS,599.850,3756,1928,0
constrained,oss,valg,g1,StarlangSoftware-TurkishWordNet,stock,PASS,706.369,3580,1876,0
constrained,oss,valg,g1,Sweetiee-yi-Jaba,native,PASS,97.749,3267,1819,2
constrained,oss,valg,g1,Sweetiee-yi-Jaba,stock,PASS,103.007,8192,8192,2
constrained,oss,valg,g1,addthis-stream-lib,native,PASS,557.170,4000,1145,15
constrained,oss,valg,g1,addthis-stream-lib,stock,PASS,805.653,8179,6145,15
constrained,oss,valg,g1,agarciadom-xeger,native,PASS,30.487,1364,240,1
constrained,oss,valg,g1,agarciadom-xeger,stock,PASS,32.972,1392,290,1
constrained,oss,valg,g1,albfernandez-javadbf,native,PASS,43.743,1217,101,3
constrained,oss,valg,g1,albfernandez-javadbf,stock,PASS,45.112,1218,101,3
constrained,oss,valg,g1,almondtools-stringsearchalgorithms,native,PASS,111.294,4561,2547,21
constrained,oss,valg,g1,almondtools-stringsearchalgorithms,stock,PASS,133.310,4576,3113,21
constrained,oss,valg,g1,almson-almson-refcount,native,PASS,24.058,1243,70,0
constrained,oss,valg,g1,almson-almson-refcount,stock,PASS,23.972,1244,80,0
constrained,oss,valg,g1,apache-commons-imaging,native,PASS,165.568,2288,1039,120
constrained,oss,valg,g1,apache-commons-imaging,stock,PASS,177.580,1265,449,120
constrained,oss,valg,g1,attoparser-attoparser,native,PASS,271.742,4554,842,0
constrained,oss,valg,g1,attoparser-attoparser,stock,PASS,315.757,1378,609,0
constrained,oss,valg,g1,awslabs-route53-infima,native,PASS,20.387,2957,367,8
constrained,oss,valg,g1,awslabs-route53-infima,stock,PASS,27.177,3418,2677,8
constrained,oss,valg,g1,bkatwal-kafka-util,native,PASS,303.753,2065,318,20
constrained,oss,valg,g1,bkatwal-kafka-util,stock,PASS,298.324,1314,322,20
constrained,oss,valg,g1,chocoteam-choco-graph,native,PASS,143.566,1407,269,5
constrained,oss,valg,g1,chocoteam-choco-graph,stock,PASS,158.413,1292,628,5
constrained,oss,valg,g1,cocolian-cocolian-nlp,native,PASS,85.436,4509,4146,1
constrained,oss,valg,g1,cocolian-cocolian-nlp,stock,PASS,89.273,7043,6415,1
constrained,oss,valg,g1,codelion-gramtest,native,PASS,58.587,3998,477,0
constrained,oss,valg,g1,codelion-gramtest,stock,PASS,73.266,1812,1284,0
constrained,oss,valg,g1,confluentinc-kafka-connect-datagen,native,PASS,79.986,2612,565,18
constrained,oss,valg,g1,confluentinc-kafka-connect-datagen,stock,PASS,83.297,2486,1814,18
constrained,oss,valg,g1,conveyal-osm-lib,native,PASS,76.056,2492,1188,6
constrained,oss,valg,g1,conveyal-osm-lib,stock,PASS,82.074,3487,2703,6
constrained,oss,valg,g1,cowtowncoder-java-uuid-generator,native,PASS,18.580,1880,1196,2
constrained,oss,valg,g1,cowtowncoder-java-uuid-generator,stock,PASS,20.939,1888,1174,2
constrained,oss,valg,g1,danieldk-dictomaton,native,PASS,97.930,4828,2081,24
constrained,oss,valg,g1,danieldk-dictomaton,stock,PASS,140.653,8189,8189,24
constrained,oss,valg,g1,davidmoten-bplustree,native,PASS,102.896,1312,165,6
constrained,oss,valg,g1,davidmoten-bplustree,stock,PASS,110.354,1294,152,6
constrained,oss,valg,g1,davidmoten-rtree,native,PASS,170.713,4759,742,18
constrained,oss,valg,g1,davidmoten-rtree,stock,PASS,197.750,7609,7059,18
constrained,oss,valg,g1,davidmoten-rtree-multi,native,PASS,122.072,4291,648,6
constrained,oss,valg,g1,davidmoten-rtree-multi,stock,PASS,141.130,5377,4333,6
constrained,oss,valg,g1,davidmoten-rtree2,native,PASS,113.571,3220,551,4
constrained,oss,valg,g1,davidmoten-rtree2,stock,PASS,117.005,5009,3835,4
constrained,oss,valg,g1,eightbitjim-cassette-nibbler,native,PASS,92.117,1306,131,2
constrained,oss,valg,g1,eightbitjim-cassette-nibbler,stock,PASS,109.497,1286,90,2
constrained,oss,valg,g1,f4b6a3-uuid-creator,native,PASS,60.445,4036,1413,0
constrained,oss,valg,g1,f4b6a3-uuid-creator,stock,PASS,58.800,3281,1224,0
constrained,oss,valg,g1,flipkart-incubator-databuilderframework,native,PASS,195.063,4493,1413,3
constrained,oss,valg,g1,flipkart-incubator-databuilderframework,stock,PASS,226.770,8192,8192,3
constrained,oss,valg,g1,fraunhoferfokus-Fuzzino,native,PASS,112.557,1316,709,15
constrained,oss,valg,g1,fraunhoferfokus-Fuzzino,stock,PASS,114.097,1268,432,15
constrained,oss,valg,g1,fusion-jena-JaroWinklerSimilarity,native,PASS,243.558,2490,1980,22
constrained,oss,valg,g1,fusion-jena-JaroWinklerSimilarity,stock,PASS,307.772,8181,8181,22
constrained,oss,valg,g1,gchq-synthetic-data-generator,native,PASS,83.565,3394,477,2
constrained,oss,valg,g1,gchq-synthetic-data-generator,stock,PASS,88.595,2564,2052,2
constrained,oss,valg,g1,getodk-javarosa,native,PASS,94.856,2133,495,11
constrained,oss,valg,g1,getodk-javarosa,stock,PASS,104.282,3175,2518,11
constrained,oss,valg,g1,ghaffarian-progex,native,PASS,55.643,4211,795,3
constrained,oss,valg,g1,ghaffarian-progex,stock,PASS,66.487,4376,3216,3
constrained,oss,valg,g1,googleapis-java-spanner-jdbc,native,PASS,1237.700,4386,1330,83
constrained,oss,valg,g1,googleapis-java-spanner-jdbc,stock,PASS,696.254,1592,1125,82
constrained,oss,valg,g1,graphstream-gs-algo,native,PASS,76.678,1326,198,14
constrained,oss,valg,g1,graphstream-gs-algo,stock,PASS,76.511,1330,232,14
constrained,oss,valg,g1,graphstream-gs-core,native,PASS,52.416,2104,376,4
constrained,oss,valg,g1,graphstream-gs-core,stock,PASS,51.530,1321,425,4
constrained,oss,valg,g1,hlavki-jlemmagen,native,PASS,116.942,1220,178,3
constrained,oss,valg,g1,hlavki-jlemmagen,stock,PASS,118.130,1222,191,3
constrained,oss,valg,g1,houbb-sensitive-word,native,PASS,52.255,2373,837,0
constrained,oss,valg,g1,houbb-sensitive-word,stock,PASS,73.077,5653,5133,0
constrained,oss,valg,g1,huaban-jieba-analysis,native,PASS,51.903,4063,669,3
constrained,oss,valg,g1,huaban-jieba-analysis,stock,PASS,72.187,7215,5943,3
constrained,oss,valg,g1,indeedeng-vowpal-wabbit-java,native,PASS,212.327,1909,1260,0
constrained,oss,valg,g1,indeedeng-vowpal-wabbit-java,stock,PASS,268.423,1911,1158,0
constrained,oss,valg,g1,iquadrat-sbb-train-scheduler,native,PASS,120.191,2581,2189,6
constrained,oss,valg,g1,iquadrat-sbb-train-scheduler,stock,PASS,106.342,7229,5180,6
constrained,oss,valg,g1,jahlborn-jackcess,native,PASS,151.522,4841,1202,39
constrained,oss,valg,g1,jahlborn-jackcess,stock,PASS,153.808,1748,1286,39
constrained,oss,valg,g1,kapoorlabs-kiara,native,PASS,229.742,1545,426,1
constrained,oss,valg,g1,kapoorlabs-kiara,stock,PASS,263.563,1553,966,1
constrained,oss,valg,g1,lexburner-consistent-hash-algorithm,native,PASS,31.349,1592,477,0
constrained,oss,valg,g1,lexburner-consistent-hash-algorithm,stock,PASS,33.974,1265,73,0
constrained,oss,valg,g1,lukfor-pgs-calc,native,PASS,176.220,1873,491,7
constrained,oss,valg,g1,lukfor-pgs-calc,stock,PASS,183.521,1625,262,7
constrained,oss,valg,g1,mastodon-sc-mastodon,native,PASS,176.095,8164,8161,15
constrained,oss,valg,g1,mastodon-sc-mastodon,stock,PASS,174.415,8172,8171,15
constrained,oss,valg,g1,mocnik-science-geogrid,native,PASS,50.049,4209,3687,0
constrained,oss,valg,g1,mocnik-science-geogrid,stock,PASS,48.731,4529,4392,0
constrained,oss,valg,g1,myui-btree4j,native,PASS,113.141,2140,1100,0
constrained,oss,valg,g1,myui-btree4j,stock,PASS,116.934,1333,572,0
constrained,oss,valg,g1,palatable-lambda,native,PASS,262.200,3531,367,74
constrained,oss,valg,g1,palatable-lambda,stock,PASS,297.097,2012,1161,74
constrained,oss,valg,g1,palindromicity-simple-syslog,native,PASS,37.629,2588,630,1
constrained,oss,valg,g1,palindromicity-simple-syslog,stock,PASS,37.343,1771,1215,1
constrained,oss,valg,g1,renfei-ik-analyzer,native,PASS,50.707,4322,658,1
constrained,oss,valg,g1,renfei-ik-analyzer,stock,PASS,78.739,8192,8192,1
constrained,oss,valg,g1,sbesada-java.math.expression.parser,native,PASS,78.325,1288,106,0
constrained,oss,valg,g1,sbesada-java.math.expression.parser,stock,PASS,99.909,1264,74,0
constrained,oss,valg,g1,simplenlg-simplenlg,native,PASS,85.549,6288,1726,3
constrained,oss,valg,g1,simplenlg-simplenlg,stock,PASS,95.012,8192,8192,3
constrained,oss,valg,g1,solita-functional-utils,native,PASS,39.457,1281,110,6
constrained,oss,valg,g1,solita-functional-utils,stock,PASS,38.746,1282,94,6
constrained,oss,valg,g1,xspec-xspec-maven-plugin-1,native,PASS,306.494,3272,1502,13
constrained,oss,valg,g1,xspec-xspec-maven-plugin-1,stock,PASS,346.714,8188,8188,13
constrained,oss,valg,g1,ysc-word,native,PASS,437.943,1835,643,4
constrained,oss,valg,g1,ysc-word,stock,PASS,455.804,1813,620,4
constrained,oss,valg,g1,zhoujianling-PointCloudUtilities,native,PASS,69.556,1806,283,4
constrained,oss,valg,g1,zhoujianling-PointCloudUtilities,stock,PASS,64.494,1364,218,4
constrained,oss,valg,parallel,Antibrumm-jackson-antpathfilter,native,PASS,53.969,2603,173,0
constrained,oss,valg,parallel,Antibrumm-jackson-antpathfilter,stock,PASS,61.653,4711,3327,0
constrained,oss,valg,parallel,ElectronicChartCentre-java-vector-tile,native,PASS,64.532,2888,483,13
constrained,oss,valg,parallel,ElectronicChartCentre-java-vector-tile,stock,PASS,83.173,3247,955,13
constrained,oss,valg,parallel,MezereonXP-AnomalyDetectTool,native,PASS,47.976,2610,128,0
constrained,oss,valg,parallel,MezereonXP-AnomalyDetectTool,stock,PASS,49.958,2599,551,0
constrained,oss,valg,parallel,PeterisP-morphology,native,PASS,269.100,4554,1899,2
constrained,oss,valg,parallel,PeterisP-morphology,stock,PASS,331.238,7002,5651,2
constrained,oss,valg,parallel,StarlangSoftware-TurkishPropBank,native,PASS,19.943,2698,127,0
constrained,oss,valg,parallel,StarlangSoftware-TurkishPropBank,stock,PASS,23.072,3205,1240,0
constrained,oss,valg,parallel,StarlangSoftware-TurkishSentiNet,native,PASS,19.695,2776,188,0
constrained,oss,valg,parallel,StarlangSoftware-TurkishSentiNet,stock,PASS,22.465,2840,364,0
constrained,oss,valg,parallel,StarlangSoftware-TurkishWordNet,native,PASS,540.110,8080,5472,0
constrained,oss,valg,parallel,StarlangSoftware-TurkishWordNet,stock,PASS,638.817,8090,5460,0
constrained,oss,valg,parallel,Sweetiee-yi-Jaba,native,PASS,71.415,4087,2079,2
constrained,oss,valg,parallel,Sweetiee-yi-Jaba,stock,PASS,89.939,7308,5738,2
constrained,oss,valg,parallel,addthis-stream-lib,native,PASS,500.631,2894,614,15
constrained,oss,valg,parallel,addthis-stream-lib,stock,PASS,701.303,6744,5424,15
constrained,oss,valg,parallel,agarciadom-xeger,native,PASS,28.389,2603,70,1
constrained,oss,valg,parallel,agarciadom-xeger,stock,PASS,32.365,2604,1058,1
constrained,oss,valg,parallel,albfernandez-javadbf,native,PASS,40.155,2657,94,3
constrained,oss,valg,parallel,albfernandez-javadbf,stock,PASS,40.222,2659,94,3
constrained,oss,valg,parallel,almondtools-stringsearchalgorithms,native,PASS,95.577,4464,2231,21
constrained,oss,valg,parallel,almondtools-stringsearchalgorithms,stock,PASS,116.506,6536,4603,21
constrained,oss,valg,parallel,almson-almson-refcount,native,PASS,23.527,2603,60,0
constrained,oss,valg,parallel,almson-almson-refcount,stock,PASS,24.867,2604,61,0
constrained,oss,valg,parallel,apache-commons-imaging,native,PASS,139.852,2816,784,120
constrained,oss,valg,parallel,apache-commons-imaging,stock,PASS,152.432,3114,1529,120
constrained,oss,valg,parallel,attoparser-attoparser,native,PASS,223.387,2846,138,0
constrained,oss,valg,parallel,attoparser-attoparser,stock,PASS,315.046,7900,5522,0
constrained,oss,valg,parallel,awslabs-route53-infima,native,PASS,17.445,2741,111,8
constrained,oss,valg,parallel,awslabs-route53-infima,stock,PASS,24.701,3811,2910,8
constrained,oss,valg,parallel,bkatwal-kafka-util,native,PASS,257.978,3102,394,20
constrained,oss,valg,parallel,bkatwal-kafka-util,stock,PASS,259.027,2677,553,20
constrained,oss,valg,parallel,chocoteam-choco-graph,native,PASS,117.824,2603,127,5
constrained,oss,valg,parallel,chocoteam-choco-graph,stock,PASS,137.162,3853,1936,5
constrained,oss,valg,parallel,cocolian-cocolian-nlp,native,PASS,59.523,3844,1701,1
constrained,oss,valg,parallel,cocolian-cocolian-nlp,stock,PASS,76.189,7133,5509,1
constrained,oss,valg,parallel,codelion-gramtest,native,PASS,47.600,2792,179,0
constrained,oss,valg,parallel,codelion-gramtest,stock,PASS,70.080,5574,4091,0
constrained,oss,valg,parallel,confluentinc-kafka-connect-datagen,native,PASS,60.907,2971,301,18
constrained,oss,valg,parallel,confluentinc-kafka-connect-datagen,stock,PASS,72.656,3930,2499,18
constrained,oss,valg,parallel,conveyal-osm-lib,native,PASS,69.292,3350,1131,6
constrained,oss,valg,parallel,conveyal-osm-lib,stock,PASS,76.534,5688,4464,6
constrained,oss,valg,parallel,cowtowncoder-java-uuid-generator,native,PASS,18.193,3156,1155,2
constrained,oss,valg,parallel,cowtowncoder-java-uuid-generator,stock,PASS,21.751,3126,1051,2
constrained,oss,valg,parallel,danieldk-dictomaton,native,PASS,72.625,2753,168,24
constrained,oss,valg,parallel,danieldk-dictomaton,stock,PASS,115.864,7181,5816,24
constrained,oss,valg,parallel,davidmoten-bplustree,native,PASS,90.159,2610,233,6
constrained,oss,valg,parallel,davidmoten-bplustree,stock,PASS,99.612,2610,235,6
constrained,oss,valg,parallel,davidmoten-rtree,native,PASS,147.683,3029,364,18
constrained,oss,valg,parallel,davidmoten-rtree,stock,PASS,172.095,7205,5632,18
constrained,oss,valg,parallel,davidmoten-rtree-multi,native,PASS,93.296,2896,237,6
constrained,oss,valg,parallel,davidmoten-rtree-multi,stock,PASS,123.919,6088,4854,6
constrained,oss,valg,parallel,davidmoten-rtree2,native,PASS,100.267,2915,307,4
constrained,oss,valg,parallel,davidmoten-rtree2,stock,PASS,115.157,5952,4861,4
constrained,oss,valg,parallel,eightbitjim-cassette-nibbler,native,PASS,75.302,2614,90,2
constrained,oss,valg,parallel,eightbitjim-cassette-nibbler,stock,PASS,114.631,2608,159,2
constrained,oss,valg,parallel,f4b6a3-uuid-creator,native,PASS,57.827,3110,486,0
constrained,oss,valg,parallel,f4b6a3-uuid-creator,stock,PASS,56.055,3150,525,0
constrained,oss,valg,parallel,flipkart-incubator-databuilderframework,native,PASS,149.015,3063,526,3
constrained,oss,valg,parallel,flipkart-incubator-databuilderframework,stock,PASS,201.508,7012,5604,3
constrained,oss,valg,parallel,fraunhoferfokus-Fuzzino,native,PASS,92.512,2603,440,15
constrained,oss,valg,parallel,fraunhoferfokus-Fuzzino,stock,PASS,90.177,2606,622,15
constrained,oss,valg,parallel,fusion-jena-JaroWinklerSimilarity,native,PASS,201.163,4126,1811,22
constrained,oss,valg,parallel,fusion-jena-JaroWinklerSimilarity,stock,PASS,252.824,3157,2784,22
constrained,oss,valg,parallel,gchq-synthetic-data-generator,native,PASS,69.771,2842,203,2
constrained,oss,valg,parallel,gchq-synthetic-data-generator,stock,PASS,78.423,4394,3339,2
constrained,oss,valg,parallel,getodk-javarosa,native,PASS,78.158,2611,319,11
constrained,oss,valg,parallel,getodk-javarosa,stock,PASS,88.285,3658,2313,11
constrained,oss,valg,parallel,ghaffarian-progex,native,PASS,46.588,2851,434,4
constrained,oss,valg,parallel,ghaffarian-progex,stock,PASS,59.126,4847,3794,3
constrained,oss,valg,parallel,googleapis-java-spanner-jdbc,native,PASS,1006.213,3234,805,82
constrained,oss,valg,parallel,googleapis-java-spanner-jdbc,stock,PASS,821.997,2922,1345,82
constrained,oss,valg,parallel,graphstream-gs-algo,native,PASS,76.751,2672,143,14
constrained,oss,valg,parallel,graphstream-gs-algo,stock,PASS,115.969,2676,322,14
constrained,oss,valg,parallel,graphstream-gs-core,native,PASS,51.644,2890,340,4
constrained,oss,valg,parallel,graphstream-gs-core,stock,PASS,50.179,2164,420,4
constrained,oss,valg,parallel,hlavki-jlemmagen,native,PASS,116.834,2600,131,3
constrained,oss,valg,parallel,hlavki-jlemmagen,stock,PASS,118.230,2601,185,3
constrained,oss,valg,parallel,houbb-sensitive-word,native,PASS,44.290,2874,496,0
constrained,oss,valg,parallel,houbb-sensitive-word,stock,PASS,66.843,7129,5449,0
constrained,oss,valg,parallel,huaban-jieba-analysis,native,PASS,42.123,2725,224,3
constrained,oss,valg,parallel,huaban-jieba-analysis,stock,PASS,61.691,7070,5421,3
constrained,oss,valg,parallel,indeedeng-vowpal-wabbit-java,native,PASS,183.654,4657,3302,0
constrained,oss,valg,parallel,indeedeng-vowpal-wabbit-java,stock,PASS,268.720,4702,3827,0
constrained,oss,valg,parallel,iquadrat-sbb-train-scheduler,native,PASS,85.496,3384,1346,6
constrained,oss,valg,parallel,iquadrat-sbb-train-scheduler,stock,PASS,96.191,6343,4924,6
constrained,oss,valg,parallel,jahlborn-jackcess,native,PASS,126.973,3009,396,39
constrained,oss,valg,parallel,jahlborn-jackcess,stock,PASS,143.473,5812,3808,39
constrained,oss,valg,parallel,kapoorlabs-kiara,native,PASS,190.804,2880,275,1
constrained,oss,valg,parallel,kapoorlabs-kiara,stock,PASS,215.812,2746,1094,1
constrained,oss,valg,parallel,lexburner-consistent-hash-algorithm,native,PASS,27.142,2619,63,0
constrained,oss,valg,parallel,lexburner-consistent-hash-algorithm,stock,PASS,34.115,2614,70,0
constrained,oss,valg,parallel,lukfor-pgs-calc,native,PASS,164.386,2901,240,7
constrained,oss,valg,parallel,lukfor-pgs-calc,stock,PASS,180.338,3604,918,7
constrained,oss,valg,parallel,mastodon-sc-mastodon,native,PASS,146.798,6558,6546,14
constrained,oss,valg,parallel,mastodon-sc-mastodon,stock,PASS,146.682,7836,7757,15
constrained,oss,valg,parallel,mocnik-science-geogrid,native,PASS,50.180,6300,5251,0
constrained,oss,valg,parallel,mocnik-science-geogrid,stock,PASS,55.532,6001,5150,0
constrained,oss,valg,parallel,myui-btree4j,native,PASS,94.302,2606,1355,0
